Date,Open,High,Low,Volume,Close
2024-01-01,42280.23,44175.44,42214.98,18426978443.0,44167.33
2023-12-31,42152.1,42860.94,41998.25,16397498810.0,42265.19
2023-12-30,42091.75,42584.13,41556.23,16013925945.0,42156.9
2023-12-29,42614.64,43124.32,41424.06,26000021055.0,42099.4
2023-12-28,43468.2,43804.78,42318.55,22992093014.0,42627.86
2023-12-27,42518.47,43683.16,42167.58,25260941032.0,43442.86
2023-12-26,43599.85,43603.18,41676.49,30026850982.0,42520.4
2023-12-25,43010.57,43765.09,42765.77,21115795370.0,43613.14
2023-12-24,43728.37,43945.52,42786.92,18830554085.0,43016.12
2023-12-23,44012.2,44015.7,43351.36,13507796558.0,43739.54
2023-12-22,43868.99,44367.96,43441.97,21028503216.0,43997.9
2023-12-21,43648.13,44240.67,43330.05,22452766169.0,43869.15
